channel,title,published_at,duration,view_count,like_count,comment_count
T-Series,"Full Video: Dupatta Tera Nau Rang Da | Partner | Salman Khan, Govinda, Katrina, Lara Dutta",2011-05-24T19:44:03Z,PT4M32S,276226965,1059375,17787
T-Series,"MUMMY NU PASAND Video | Jai Mummy Di l Sunny S, Sonnalli S l Jaani, Sunanda S, Tanishk B, Sukh-E",2019-12-17T06:31:52Z,PT2M45S,275932875,1291864,23914
T-Series,"Sheher Ki Ladki Song | Khandaani Shafakhana | Tanishk Bagchi, Badshah, Tulsi Kumar,  Diana Penty",2019-07-05T10:15:33Z,PT3M11S,271196252,1693639,28143
T-Series,LYRICS: Aashiq Banaya Aapne Song | Hate Story IV | Urvashi Rautela | Himesh Reshammiya | Neha Kakkar,2018-02-06T13:30:34Z,PT4M3S,269214197,1216509,34644
T-Series,Main Tera Boyfriend Full Video | Raabta | Arijit Singh | Neha Kakkar | Sushant Singh Kriti Sanon,2017-06-16T03:55:02Z,PT3M20S,265444535,1829617,44980
T-Series,OFFICIAL: 'Manwa Laage' FULL VIDEO Song | Happy New Year | Shah Rukh Khan | Arijit Singh,2014-11-07T06:20:41Z,PT4M29S,262527181,1671729,25527
T-Series,"Banjaara Full Video Song | Ek Villain | Shraddha Kapoor, Siddharth Malhotra",2014-07-11T08:32:21Z,PT5M34S,261637194,2540258,53734
T-Series,"Lyrical: Khairiyat | Chhichhore | Nitesh Tiwari | Arijit Singh | Sushant, Shraddha | Pritam",2019-09-08T10:30:01Z,PT4M59S,259131103,2181974,74511
T-Series,"Lyrical:Tum Jo Aaye |Once Upon A Time In Mumbai| Ajay Devgn,Rahat Fateh Ali Khan,Tulsi Kumar, Pritam",2018-10-27T11:00:07Z,PT5M5S,258572638,1500035,20648
T-Series,DILBAR | Satyameva Jayate | John Abraham Nora Fatehi | Tanishk B Neha Kakkar Ikka Dhvani | T-Series,2018-07-04T05:30:08Z,PT2M13S,257111625,1611651,91232
T-Series,"Party With The Bhoothnath Song (Official) | Bhoothnath Returns | Amitabh Bachchan, Yo Yo Honey Singh",2014-03-21T11:33:31Z,PT4M37S,256701679,2169607,42641
T-Series,"""Dil Tu Hi Bataa Krrish 3"" Full Video Song | Hrithik Roshan, Kangana Ranaut",2013-12-13T10:38:22Z,PT4M54S,256609712,1187523,32322
T-Series,"Full Video: Soni De Nakhre | Partner | Govinda, Salman Khan, Katrina Kaif | Sajid - Wajid",2011-05-24T19:45:36Z,PT3M58S,255010276,1281644,17133
T-Series,"Meri Zindagi Hai Tu (Song) Satyameva Jayate 2 | John A, Divya K | Rochak ft Jubin, Neeti | Manoj M",2021-10-28T05:30:12Z,PT3M40S,254284962,2662306,49696
T-Series,Daddy Mummy FULL VIDEO Song | Urvashi Rautela | Kunal Khemu | DSP | Bhaag Johnny | T-Series,2015-10-06T13:09:20Z,PT3M53S,252561973,1313555,24480
T-Series,"Lyrical: Thodi Jagah Video | Riteish D, Sidharth M, Tara S | Arijit Singh | Tanishk Bagchi",2019-10-28T10:37:45Z,PT3M58S,252537232,1596545,34105
T-Series,"Full Video: Akh Lad Jaave | Loveyatri | Aayush S|Warina H |Badshah, Tanishk Bagchi,Jubin N, ,Asees K",2018-10-26T13:30:01Z,PT3M1S,252133730,1525844,28687
T-Series,"Queen: London Thumakda Full Video Song | Kangana Ranaut, Raj Kumar Rao",2014-04-21T10:51:46Z,PT3M35S,251120880,1112797,16204
T-Series,"Full Video: Malang (Title Track)| Aditya Roy Kapur, Disha Patani, Anil K, Kunal K | Ved S | Mohit S",2020-02-15T13:30:01Z,PT4M47S,244897572,1430391,21935
T-Series,"Full Song: Tujhe Kitna Chahne Lage | Kabir Singh | Mithoon Feat. Arijit Singh | Shahid K, Kiara A",2019-07-04T06:48:51Z,PT3M39S,244576148,2299509,38257
T-Series,"Ghagra Full Video Song| Yeh Jawaani Hai Deewani | Pritam | Madhuri Dixit, Ranbir Kapoor",2013-06-29T11:52:36Z,PT5M7S,244349565,1262211,14856
T-Series,Dil Mein Chhupa Loonga Lyrical Video | Wajah Tum Ho | Armaan Malik & Tulsi Kumar | Meet Bros,2016-11-05T11:40:11Z,PT5M32S,243448489,850009,21538
T-Series,Heropanti: Rabba Video Song | Mohit Chauhan | Tiger Shroff | Kriti Sanon,2014-05-02T08:13:10Z,PT2M28S,241226378,1130118,30245
T-Series,DO PEG MAAR Full Video Song | ONE NIGHT STAND | Sunny Leone | Neha Kakkar | T-Series,2016-05-11T06:48:20Z,PT3M32S,240990131,763196,17616
T-Series,"Full Video:Tu Hi Yaar Mera | Pati Patni Aur Woh | Kartik A,Bhumi P,Ananya P| Rochak,Arijit S,Neha K",2019-12-18T13:30:00Z,PT3M17S,240011828,1796257,25197
T-Series,Kyon Ki Itna Pyar (Full Song) Film - Kyon Ki ...It'S Fate,2011-05-24T17:45:52Z,PT5M2S,238430384,1047900,34723
T-Series,Zaroorat Full Video Song | Ek Villain | Mithoon | Mustafa Zahid,2014-07-11T12:27:48Z,PT4M50S,236936181,1898670,43332
T-Series,"Sadi Gali Full Song Tanu Weds Manu | Ft. Kangna Ranaut, R Madhavan",2011-09-19T07:29:32Z,PT3M37S,235885854,1001039,18924
T-Series,"Soch Na Sake FULL VIDEO SONG | AIRLIFT | Akshay Kumar, Nimrat Kaur | Arijit Singh, Tulsi Kumar",2016-02-04T12:39:30Z,PT4M21S,235304835,1490318,28705
T-Series,"JAB TAK Full Video | M.S. DHONI -THE UNTOLD STORY | Armaan Malik, Amaal Mallik |Sushant Singh Rajput",2016-11-07T15:30:00Z,PT3M31S,235043504,1743038,36348
T-Series,"BOL DO NA ZARA Full Video Song | AZHAR | Emraan Hashmi, Nargis Fakhri | Armaan Malik, Amaal Mallik",2016-05-23T10:49:57Z,PT4M5S,234686028,1315497,31959
T-Series,"""Do Lafzo Mein [Full Song]"" Dhaai Akshar Prem Ke Ft Aishwarya Rai, Abhishek Bacchan",2011-05-30T09:30:54Z,PT4M41S,233483819,610086,19568
T-Series,"""Oh Oh Jane Jaana"" Salman Khan Full Song | Pyaar Kiya Toh Darna Kya",2012-01-17T12:03:46Z,PT4M17S,231960691,1428104,45742
T-Series,"Milegi Milegi Video Song |  STREE | Mika Singh | Sachin-Jigar | Rajkummar Rao, Shraddha Kapoor",2018-08-02T05:34:02Z,PT2M38S,230984439,1018067,26208
T-Series,"First Kiss: Yo Yo Honey Singh Ft. Ipsitaa | Bhushan Kumar | Lil Golu, Singhsta, Hommie D, DirGifty",2020-11-24T05:30:13Z,PT3M51S,230196998,3765861,279980
T-Series,"Chaar Botal Vodka Full Song Feat. Yo Yo Honey Singh, Sunny Leone | Ragini MMS 2",2014-02-25T20:17:53Z,PT3M50S,227544029,1938105,40298
T-Series,Mehendi Wale Haath |Guru Randhawa Sanjana Sanghi |Sayeed Q Sachet-Parampara Arvindr |Bhushan Kumar,2021-01-14T05:29:52Z,PT3M40S,226595954,3153655,82760
T-Series,BOLO HAR HAR HAR  Video Song |  SHIVAAY Title Song |  Ajay Devgn |  Mithoon Badshah | T-Series,2016-09-13T05:30:00Z,PT3M30S,224922612,1510251,3813
T-Series,Jahaan Tum Ho Video Song | Shrey Singhal | Latest Song 2016 | T-Series,2016-12-18T06:30:00Z,PT4M18S,223057993,1815992,43829
T-Series,"Najaa (Full Song) | Sooryavanshi | Akshay Kumar,Katrina Kaif,Rohit Shetty,Tanishk,Pav Dharia,Nikhita",2021-11-03T04:30:12Z,PT3M3S,223094985,2616979,51824
T-Series,Official Video: Raat Kamaal Hai | Guru Randhawa & Khushali Kumar | Tulsi Kumar | New Song 2018,2018-04-26T05:33:22Z,PT3M32S,222415521,1635311,86430
T-Series,"Dil Chahte Ho | Jubin Nautiyal, Mandy Takhar | Payal Dev, A.M.Turaz | Navjit Buttar | Bhushan Kumar",2020-08-27T05:31:05Z,PT5M5S,220009328,2434985,80915
T-Series,"'JALTE DIYE' Full VIDEO song | PREM RATAN DHAN PAYO | Salman Khan, Sonam Kapoor | T-Series",2015-12-01T13:41:53Z,PT5M44S,219875552,1042936,29897
T-Series,'Sooraj Dooba Hain' FULL VIDEO SONG | Arijit singh Aditi Singh Sharma | T-SERIES,2015-02-19T06:02:51Z,PT4M8S,219414744,1341155,20953
T-Series,"""Subha Hone Na De Full Song""| Desi Boyz | Akshay Kumar ,John Abraham | Pritam |  Mika Singh, Kumaar",2011-12-29T12:29:50Z,PT4M32S,219142378,1066232,26568
T-Series,"LYRICAL: COCA COLA | Luka Chuppi | Kartik A, Kriti S | Tanishk B  Neha Kakkar Tony Kakkar Young Desi",2019-02-12T10:30:01Z,PT3M20S,218529034,780956,13855
T-Series,Chhote Chhote Peg (Video) | Yo Yo Honey Singh | Neha Kakkar | Navraj Hans | Sonu Ke Titu Ki Sweety,2018-01-18T09:38:29Z,PT2M50S,218092290,1223306,47530
T-Series,"Full Video: Le Le Maza Le | Wanted | Salman Khan, Ayesha Takia | Sajid -Wajid",2011-05-24T22:16:18Z,PT3M59S,216426378,839636,17312
T-Series,Guru Randhawa: Ban Ja Rani Video Song With Lyrics | Tumhari Sulu | Vidya Balan Manav Kaul,2017-10-20T08:30:01Z,PT4M1S,214863913,954139,26079
T-Series,Full Video: Ek Do Teen Film Version | Baaghi 2 | Jacqueline F |Tiger S | Disha P| Ahmed K | Sajid N,2018-04-02T18:00:02Z,PT3M56S,214052819,859658,19100
T-Series,AASHIQUI 2 MASHUP FULL SONG | KIRAN KAMATH | BEST BOLLYWOOD MASHUPS,2013-05-29T09:57:37Z,PT5M3S,211317432,1426268,30933
T-Series,"Balma Song Khiladi 786 Ft. Akshay Kumar, Asin",2012-10-18T07:24:21Z,PT3M20S,210225072,866791,11632
T-Series,"Jumme Ki Raat Full Video Song | Salman Khan, Jacqueline Fernandez | Mika Singh | Himesh Reshammiya",2014-08-17T10:24:09Z,PT5M12S,210045479,754877,16291
T-Series,"""Aapka Kya Hoga Janabe Ali"" (Dhanno) Housefull Full Song | Akshay Kumar | Mika Singh",2011-04-20T14:19:03Z,PT5M1S,207309811,844370,14544
T-Series,"LYRICAL: Main Agar Kahoon | Om Shanti Om | Shahrukh Khan,Deepika Padukone | Sonu Nigam,Shreya Ghosal",2019-09-02T08:30:00Z,PT5M29S,204475357,1547954,24310
T-Series,Millind Gaba: NAZAR LAG JAYEGI Video Song | Kamal Raja | Shabby | New Hindi Songs 2018,2018-01-10T05:13:33Z,PT3M57S,203823841,1943769,53248
T-Series,"Nai Jaana Video | Tulsi Kumar, Sachet Tandon, Tanishk Bagchi | Nirmaan  | Awez D,Musskan S,Anmol",2019-10-24T05:34:38Z,PT3M47S,202539274,1228650,22763
T-Series,"""Milne Hai Mujhse Aayi Aashiqui 2"" Full Video Song | Aditya Roy Kapur, Shraddha Kapoor",2013-05-18T11:00:16Z,PT3M41S,202216175,2076852,39418
T-Series,Nainowale Ne Full Video Song | Padmaavat | Deepika Padukone | Shahid Kapoor | Ranveer Singh,2018-03-13T10:33:45Z,PT2M33S,201853387,1715395,29301
T-Series,Rabb Kare Tujhko Bhi [Full Song] Mujhse Shaadi Karogi,2011-05-24T16:24:17Z,PT3M56S,200842959,761480,12095
T-Series,"Ishq Sufiyana Lyrical | The Dirty Picture | Emraan Hashmi,Vidya Balan | Vishal - Shekhar",2020-06-14T13:30:00Z,PT5M45S,200859171,919439,9733
T-Series,"LYRICAL: Kaise Hua | Kabir Singh | Shahid K, Kiara A, Sandeep V | Vishal Mishra, Manoj Muntashir",2019-06-18T12:43:49Z,PT4M15S,199602670,1717179,21993
T-Series,Official: Desi Kalakaar Full VIDEO Song | Yo Yo Honey Singh | Honey Singh New Songs 2014,2014-08-26T14:05:31Z,PT9M58S,197083702,3691280,87275
T-Series,"Dil Tu Hi Bataa Full Song with Lyrics | Krrish 3 | Hrithik Roshan, Kangana Ranaut",2013-10-03T05:33:28Z,PT6M41S,194419926,501142,19067
T-Series,"Lyrical: Uska Hi Banana | 1920 Evil Returns | Arijit Singh | Aftab Shivdasani, Tia Bajpai",2018-12-17T04:30:02Z,PT5M48S,194279278,1625014,26546
T-Series,"Saaho: Bad Boy Song | Prabhas, Jacqueline Fernandez | Badshah, Neeti Mohan",2019-08-19T08:55:50Z,PT2M17S,192842740,1739978,36280
T-Series,OFFICIAL: 'Lovely' FULL VIDEO Song | Shah Rukh Khan | Deepika Padukone | Kanika Kapoor,2014-11-10T06:09:09Z,PT3M55S,191520160,1011235,23755
T-Series,Sanju: KAR HAR MAIDAAN FATEH Full Video Song | Ranbir Kapoor | Rajkumar Hirani,2018-07-28T08:45:00Z,PT3M32S,190315739,1629075,31930
T-Series,"LYRICAL: Tujhe Kitna Chahne Lage | Kabir Singh | Mithoon Feat. Arijit Singh | Shahid Kapoor, Kiara A",2019-06-07T07:33:22Z,PT4M53S,190151511,1556813,28463
T-Series,"Jug Jug Jeeve (Full Video) | Shiddat | Diana P, Mohit R | Sachet T Parampara T| Sachin - Jigar",2021-10-18T10:38:51Z,PT3M31S,190058734,1748262,14225
T-Series,"BEKHUDI Full Video Song | TERAA SURROOR | Himesh Reshammiya, Farah Karimaee | T-Series",2016-03-19T10:40:16Z,PT4M9S,189046070,1489340,40079
T-Series,"Atif Aslam: Musafir Song | Sweetiee Weds NRI | Himansh Kohli, Zoya Afroz | Palak  & Palash Muchhal",2017-05-15T07:12:25Z,PT3M,188170546,1607804,55220
T-Series,Hale Dil Tujhko Sunata Murder 2 Full Video Song | Emraan Hashmi,2011-07-19T13:51:00Z,PT6M4S,187377398,906613,16083
T-Series,"Full Song: Mere Sohneya | Kabir Singh | Shahid K, Kiara A, Sandeep V | Sachet - Parampara | Irshad K",2019-07-10T13:09:24Z,PT3M12S,187208333,1369716,15851
T-Series,Tumse Milke Dilka Jo Haal [Full Song] | Main Hoon Na | Shahrukh Khan,2011-05-22T19:40:14Z,PT5M41S,187121273,1516740,26377
T-Series,"""Kashmir Main Tu Kanyakumari"" Chennai Express Full Video Song | Shahrukh Khan, Deepika Padukone",2013-10-09T09:16:01Z,PT3M42S,186964707,1253287,20265
T-Series,Halka Halka Full Video | FANNEY KHAN | Aishwarya Rai Bachchan | Rajkummar Rao | Amit Trivedi,2018-08-10T10:30:59Z,PT3M9S,185574557,887780,12089
T-Series,"'Baaton Ko Teri' FULL VIDEO Song | Arijit Singh | Abhishek Bachchan, Asin | T-Series",2015-08-27T13:50:55Z,PT4M7S,185045223,861277,25479
T-Series,"Atrangi Re: Chaka Chak Full Video |@ARRahman| Akshay K, Sara A K, Dhanush, Shreya G, Bhushan K",2021-12-24T14:30:01Z,PT4M36S,182554615,958589,9908
T-Series,"Tenu Leke (Full Song) | Salaam-E-Ishq | Salman Khan, Rimi Sen, Priyanka Chopra",2011-05-24T18:48:33Z,PT4M20S,182302248,1066319,20108
T-Series,"Bhool Bhulaiyaa (Full Movie) Akshay Kumar, Vidya Balan, Shiney A, Paresh R, Priyadarshan | Bhushan K",2022-01-28T13:00:11Z,PT2H28M25S,181293276,2359643,31892
T-Series,"Full Video: Ek Toh Kum Zindagani | Marjaavaan  | Nora Fatehi | Tanishk B, Neha K, Yash N",2019-11-29T05:38:05Z,PT3M21S,180067072,696826,9277
T-Series,Aaj Phir Full Video Song | Hate Story 2 | Arijit Singh | Jay Bhanushali | Surveen Chawla,2014-08-02T06:48:40Z,PT4M17S,178888488,914906,13383
T-Series,"Hai Dil Ye Mera Full Video Song | Arijit Singh | Hate Story 2 | Jay Bhanushali, Surveen Chawla",2014-08-02T09:55:08Z,PT5M19S,177092621,1310779,33791
T-Series,Baby Doll Full Video Song Ragini MMS 2 | Sunny Leone | Meet Bros Anjjan Feat. Kanika Kapoor,2014-03-31T06:11:16Z,PT3M22S,176271107,1047718,19152
T-Series,'Khuda Bhi' FULL VIDEO Song | Sunny Leone | Mohit Chauhan | Ek Paheli Leela,2015-04-16T10:28:42Z,PT3M12S,175113702,1039727,22463
T-Series,"Tinku Jiya Full Song Yamla Pagla Deewana | Dharmendra, Bobby Deol",2011-05-30T05:34:10Z,PT2M57S,174846769,705449,11096
T-Series,"Arziyaan FULL VIDEO Song | Jigariyaa | Vikrant Bhartiya, Aishwarya Majmudar",2014-12-18T09:51:47Z,PT4M21S,173251700,1439587,23768
T-Series,"Aao Kabhi Haveli Pe Video | STREE |  Kriti Sanon | Badshah, Nikhita Gandhi, Sachin - Jigar",2018-08-22T05:32:02Z,PT3M7S,172904014,1083158,39009
T-Series,"Kya Karu (Full Song) Millind Gaba Feat Ashnoor | Parampara Tandon | Asli Gold, Shabby, Bhushan Kumar",2020-10-13T05:30:10Z,PT3M20S,172178058,2414184,136310
T-Series,"OFFICIAL: 'India Waale' FULL VIDEO Song |Happy New Year | Shah Rukh Khan, Deepika Padukone",2014-11-08T06:31:29Z,PT3M58S,172176129,1118977,29003
T-Series,Sukhe SUICIDE Full Video Song | T-Series | New Songs 2016 | Jaani | B Praak,2016-09-09T04:30:00Z,PT3M28S,172019028,1091119,21301
T-Series,Guru Randhawa: Nain Bengali (Official Video) David Zennie | Vee | Bhushan Kumar,2021-07-14T07:30:37Z,PT3M51S,171351999,1420746,117345
T-Series,'One Bottle Down' FULL VIDEO SONG | Yo Yo Honey Singh | T-SERIES,2015-03-19T03:30:01Z,PT3M8S,171156749,1505943,41131
T-Series,Jinke Liye (Official Video) | Neha Kakkar Feat. Jaani | B Praak | Arvindr Khaira | Bhushan Kumar,2020-03-31T05:32:16Z,PT4M43S,171094708,1958336,70415
T-Series,"Aashiqui 2 Hum Mar Jayenge Full Video Song | Aditya Roy Kapur, Shraddha Kapoor",2013-05-24T10:57:58Z,PT5M37S,170549198,1476121,31281
T-Series,"Party All Night Feat. Honey Singh (Full Video) Boss | Akshay Kumar, Sonakshi Sinha",2013-11-23T08:27:53Z,PT4M,170200755,1225557,18500
T-Series,Shaam Bhi Khoob Hai [Full Song] Karz- The Burden Of Truth,2011-05-30T13:01:29Z,PT4M28S,169149223,589538,16296
T-Series,"Sunn Raha Hai Na Tu Aashiqui 2 Full Video Song | Aditya Roy Kapur, Shraddha Kapoor",2013-05-13T13:07:57Z,PT8M36S,168465569,1845518,41073
T-Series,"LO MAAN LIYA Full Video Song | Raaz Reboot | Arijit Singh|Emraan Hashmi,Kriti Kharbanda,Gaurav Arora",2016-09-26T13:18:59Z,PT4M42S,168305680,1091056,23264
T-Series,"Humsafar (Video) | Varun Dhawan, Alia Bhatt | Akhil Sachdeva | ""Badrinath Ki Dulhania"" | T-Series",2017-02-17T09:00:08Z,PT3M8S,167367185,1018250,29906
T-Series,Ram Siya Ram (Full Song) Sachet Tandon | Poonam Thakkar | Shabbir Ahmed | Sidhika Sharma | T-Series,2021-02-22T03:30:16Z,PT4M19S,166893595,1657076,54192
T-Series,"Tere Hawaale (Full Video) Laal Singh Chaddha | Aamir,Kareena | Arijit,Shilpa | Pritam,Amitabh,Advait",2022-11-08T07:30:07Z,PT5M31S,166625781,1327753,17162
T-Series,Wah Wai Wahh Video | Neha Kakkar | Sukhe Muzical Doctorz | Jaani | Bhushan Kumar | New Song 2019,2019-10-03T10:32:49Z,PT2M58S,164653746,1192681,36479
T-Series,"Aap Ki Kashish Full Song with Lyrics | Aashiq Banaya Aapne | Emraan Hashmi, Tanushree Dutta",2012-08-09T12:41:42Z,PT5M22S,162784421,724440,19807
T-Series,Kaise Kahein Alvida Full Video Song | Yeh Saali Zindagi | Javed Ali,2012-06-16T07:32:10Z,PT2M15S,162808527,256486,2835
T-Series,"""Munni Badnaam Hui"" [Full Song] Dabangg | Feat. Malaika Arora Khan",2011-04-20T13:29:53Z,PT4M54S,162667408,849932,17198
T-Series,"Besharmi Ki Height | Full Video Song | Main Tera Hero | Varun Dhawan, Ileana D'Cruz, Nargis Fakhri",2014-04-12T08:56:17Z,PT4M17S,161903200,843767,17132
T-Series,Tulsi Kumar: Teri Ban Jaungi (Reprise Version) | T-Series Acoustics | Love Song 2019 | Kabir Singh,2019-08-17T05:33:24Z,PT3M5S,161799905,1369970,33954
T-Series,"Lyrical: Awara | Dabangg 3 | Salman Khan,Sonakshi S,Saiee M | Salman Ali, Muskaan | Sajid Wajid",2020-01-14T08:05:44Z,PT5M15S,161641462,1251910,22324
T-Series,"Full Song:Tera Ban Jaunga | Kabir Singh | Shahid K, Kiara A, Sandeep V | Tulsi Kumar, Akhil Sachdeva",2019-07-03T11:14:04Z,PT3M57S,160315983,1319385,16245
T-Series,'One Bottle Down' Full Song with LYRICS | Yo Yo Honey Singh | T-SERIES,2015-03-30T05:44:13Z,PT3M17S,160306412,1059903,14701
T-Series,Zaalima Coca Cola Song | Nora Fatehi | Tanishk Bagchi | Shreya Ghoshal | Vayu,2021-07-28T06:30:49Z,PT2M32S,159874353,1315292,54642
T-Series,"Yeh Jism Hai Toh Kya Full Video Song (Film Version) | Randeep Hooda, Sunny Leone",2012-09-02T08:34:02Z,PT1M43S,159802152,402439,2861
T-Series,Dilbar Arabic Version | Fnaire Feat. Nora Fatehi,2018-11-30T10:00:59Z,PT3M51S,159264495,1728701,90249
T-Series,"Hangover Full Video Song | Kick | Salman Khan, Jacqueline Fernandez | Meet Bros Anjjan",2014-08-19T08:28:45Z,PT5M6S,159266566,918256,23972
T-Series,"MOVIE: Dhokha Song | Arijit Singh | Khushalii Kumar, Parth, Nishant, Manan B, Mohan S V, Bhushan K",2022-02-10T05:30:13Z,PT4M53S,158321185,1914009,37908
T-Series,"ISHQ MUBARAK Full Video Song || Tum Bin 2 || Arijit Singh | Neha Sharma, Aditya Seal & Aashim Gulati",2016-11-24T13:18:27Z,PT4M53S,157998356,1308359,24481
T-Series,DEVIL Lyrical Video | PBX 1 | Sidhu Moose Wala | Byg Byrd |  Latest Punjabi Songs 2018,2018-11-21T07:27:19Z,PT4M24S,157735646,1805032,36755
T-Series,"O Khuda Full Song with LYRICS | Hero | Sooraj Pancholi, Athiya Shetty | Amaal Mallik | T-Series",2015-09-09T13:17:44Z,PT5M23S,157647727,1319049,27398
T-Series,"LUV LETTER VIDEO SONG | The Legend of Michael Mishra | MEET BROS,KANIKA KAPOOR | T-Series",2016-07-18T07:30:00Z,PT3M19S,156754057,998374,19593
T-Series,"""Allah Maaf Kare Full Song Desi Boyz"" Feat. Akshay Kumar, Chitrangada Singh",2012-01-12T13:15:54Z,PT3M21S,155071845,746746,13937
T-Series,"""Subhanallah""  Full Video Song | Yeh Jawaani Hai Deewani | Pritam | Ranbir Kapoor, Deepika Padukone",2013-07-08T07:55:57Z,PT3M26S,154634048,805614,11830
T-Series,"Roke Na Ruke Naina Lyrical Video | Arijit Singh | Varun, Alia | Amaal Mallik""Badrinath Ki Dulhania""",2017-03-09T07:10:30Z,PT4M39S,153934320,1152337,21837
T-Series,"LYRICAL: Photo Song | Luka Chuppi | Kartik Aaryan, Kriti Sanon |Karan S |Goldboy |TanishkB | Nirmaan",2019-02-19T12:32:09Z,PT3M17S,153303176,1041200,23267
T-Series,"Yeh Tune Kya Kiya Song Once upon A Time In Mumbaai Dobara | Pritam | Akshay Kumar, Sonakshi Sinha",2013-09-20T06:00:55Z,PT5M4S,152968044,1660989,25452
T-Series,Character Dheela (Full Song) Ready I Salman Khan I Zarine Khan | Pritam,2011-11-10T10:23:30Z,PT3M38S,152794729,861944,18827
T-Series,Call Aundi Video Song | ZORAWAR | Yo Yo Honey Singh | T-Series,2016-04-24T08:42:47Z,PT3M19S,152462192,1452592,33325
T-Series,Full Video: Ranjithame - Varisu (Tamil) | Thalapathy Vijay | Rashmika | Vamshi Paidipally | Thaman S,2023-02-06T05:12:31Z,PT5M2S,152269383,927605,13409
T-Series,"""Jhak Maar Ke Full Song Desi Boyz"" | Deepika Padukone | John Abraham",2012-01-04T12:06:57Z,PT4M16S,149651577,708197,13314
T-Series,"CHALE AANA : De De Pyaar De I Ajay Devgn, Tabu, Rakul Preet l Armaan Malik, Amaal Mallik, Kunaal V",2019-05-02T06:32:03Z,PT2M59S,148318697,1076992,31070
T-Series,"YAAD HAI NA  FUll Video Song | Raaz Reboot |Arijit Singh |Emraan Hashmi,Kriti Kharbanda,Gaurav Arora",2016-09-27T12:54:13Z,PT4M27S,147921831,759433,21560
T-Series,Dil Ke Badle Sanam (Full Song) Film - Kyon Ki ...It'S Fate,2011-05-24T17:44:21Z,PT3M1S,147844326,396092,7123
T-Series,Offical Video: Ik Kahani Song | Gajendra Verma | Vikram Singh | Ft. Halina K | T-Series,2017-11-22T04:30:00Z,PT3M27S,147804005,1727529,26451
T-Series,Guru Randhawa TERE TE ft. Ikka | Bhushan Kumar | Zaara Y | Director Gifty | Vee Abhijit V | T-Series,2018-11-27T05:32:29Z,PT3M13S,147732133,1389370,96052
T-Series,"Yeh Jism Full Video Song ★ Jism 2 ★ Randeep Hooda, Sunny Leone",2012-11-27T10:22:25Z,PT3M49S,147276392,906561,14459
T-Series,"One Two Three Four Chennai Express Full Video Song | Shahrukh Khan, Deepika Padukone",2013-09-13T10:19:35Z,PT3M52S,147041328,1096655,14343
T-Series,"Ram Siya Ram (Lyrical) Adipurush | Prabhas | Sachet-Parampara,Manoj Muntashir S |Om Raut | Bhushan K",2023-06-07T12:30:20Z,PT4M11S,146333045,1224517,31438
