channel,title,published_at,duration,view_count,like_count,comment_count
T-Series,Tera Hua Video Song With Lyrics | Atif Aslam | Loveyatri | Aayush Sharma | Warina Hussain |Tanishk B,2018-09-05T12:30:00Z,PT3M52S,144383000,949589,20597
T-Series,Aa Toh Sahii Song (Lyrics) | Judwaa 2 | Varun | Jacqueline | Taapsee | Meet Bros | Neha Kakkar,2017-09-25T15:30:02Z,PT4M1S,144037159,595411,11382
T-Series,Ik Vaari Aa Full Song | Raabta | Sushant Singh Rajput & Kriti Sanon | Pritam Arijit Singh Amitabh B,2017-06-14T16:02:44Z,PT3M47S,142922418,1158656,35727
T-Series,Devil-Yaar Naa Miley FULL VIDEO SONG | Salman Khan | Yo Yo Honey Singh | Kick,2014-08-20T06:44:49Z,PT3M40S,141822343,877350,14825
T-Series,"Oh Humsafar Lyrical | Neha Kakkar, Himansh Kohli | Tony Kakkar | Bhushan Kumar | Manoj Muntashir",2018-04-23T11:30:01Z,PT5M50S,141786282,553628,18992
T-Series,"Malang Sajna (Video) Sachet Tandon, Parampara Tandon | Adil Shaikh, Kumaar | Bhushan Kumar",2022-12-19T05:30:07Z,PT2M38S,141124320,1125045,11183
T-Series,"SURMA KAALA Song | Jassie Gill Ft Rhea Chakraborty | Snappy, Jass Manak | Arvindr Khaira | T-Series",2019-04-12T04:32:00Z,PT3M34S,138818507,1347718,40013
T-Series,"""Aila Re Aila"" Full Song Khatta Meetha | Akshay Kumar, Trisha Krishnan",2011-04-21T14:28:36Z,PT3M31S,138809580,815281,10219
T-Series,"""Sawan Aaya Hai"" FULL VIDEO Song | Arijit Singh | Bipasha Basu | Imran Abbas Naqvi",2014-09-24T08:05:21Z,PT3M17S,138542854,912701,25183
T-Series,"Barbaadiyan (Full Video)| Shiddat |Sunny K,Radhika M |Sachet T,Nikhita G, Madhubanti B|Sachin -Jigar",2021-10-16T10:30:08Z,PT4M2S,137570202,1124478,9507
T-Series,Ghar Se Nikalte Hi Song | Amaal Mallik Feat. Armaan Malik | Bhushan Kumar | Angel,2018-04-04T04:44:08Z,PT5M,137202420,1394088,42112
T-Series,Atif A: Dekhte Dekhte Song | Batti Gul Meter Chalu | Shahid K Shraddha K | Nusrat Saab Rochak Manoj,2018-08-21T05:31:03Z,PT2M38S,136534384,1138522,53887
T-Series,"Hasina Pagal Deewani: Indoo Ki Jawani (Full Song) Kiara Advani, Aditya S | Mika S,Asees K,Shabbir A",2020-12-16T11:30:04Z,PT3M25S,136334148,663592,7800
T-Series,"'Tu Hai Ki Nahi' FULL VIDEO Song | Roy | Ankit Tiwari | Ranbir Kapoor, Jacqueline Fernandez, Tseries",2015-02-23T13:30:25Z,PT4M19S,134877946,916922,19069
T-Series,"Kyo Kisi Ko (Video Song)| Tere Naam | Salman Khan, Bhumika Chawla  |Udit Narayan, Himesh Reshammiya",2021-09-29T09:57:58Z,PT5M3S,133272900,1137673,27283
T-Series,Jassie Gill: Oye Hoye Hoye | Simar Kaur | Dhanashree | Avvy Sra |Happy Raikoti | Bhushan K | Arvindr,2021-03-12T05:29:58Z,PT3M1S,133156615,1751438,38191
T-Series,"Naam Official Video | Tulsi Kumar Feat. Millind Gaba | Jaani |Nirmaan,Arvindr Khaira | Bhushan Kumar",2020-07-27T05:30:30Z,PT4M19S,131667371,1213002,51195
T-Series,"Ammy Virk: Main Suneya Video Song Feat. Simran Hundal, Rohaan |SunnyV, Raj |Navjit B | Bhushan Kumar",2020-05-28T05:30:43Z,PT5M23S,131388433,1462360,23893
T-Series,"Full Video: Mauja Hi Mauja | Jab We Met | Shahid kapoor, Kareena Kapoor | Mika Singh |  Pritam",2011-07-27T12:32:57Z,PT3M48S,130409233,538087,11247
T-Series,PHIR KABHI Full Video Song | M.S. DHONI -THE UNTOLD STORY |Arijit Singh| Sushant Singh Disha Patani,2016-11-05T11:27:40Z,PT3M36S,129779314,1123516,24487
T-Series,"Arijit Singh: DESH MERE Song | Ajay D, Sanjay D, Ammy V | Arko, Manoj M | Bhuj: The Pride Of India",2021-08-06T07:29:41Z,PT3M9S,128258537,2242299,64938
T-Series,Chalti Hai Kya 9 Se 12 Full Song | Judwaa 2 | Varun | Jacqueline | Taapsee | David Dhawan |Anu Malik,2017-10-12T12:10:55Z,PT4M8S,128097907,389591,15690
T-Series,"Tumse Bhi Zyada (Lyrical) | Tadap | Ahan Shetty, Tara Sutaria | Pritam, Arijit Singh | 3 Dec 21'",2021-11-10T13:32:38Z,PT5M35S,127875711,1202774,14799
T-Series,"LYRICAL: Kaise Mujhe | Ghajini | Aamir Khan, Asin | Benny Dayal, Shreya Ghosal | A.R. Rahman",2019-03-18T06:30:04Z,PT6M3S,127624175,962036,31231
T-Series,"Lyrical: Yeh Ishq Hai | Jab We Met | Kareena Kapoor, Shahid Kapoor | Pritam | Shreya Ghoshal",2020-04-27T15:01:51Z,PT4M57S,127336007,751366,9129
T-Series,Tajdar E Haram Full Video | Satyameva Jayate | John Abraham |  Manoj Bajpayee | Sajid Wajid,2018-08-22T11:46:02Z,PT4M32S,126149690,566965,23046
T-Series,"Din Shagna Da Lyrical Video  | Phillauri | Anushka Sharma, Diljit Dosanjh | Jasleen Royal",2017-04-14T13:27:00Z,PT3M36S,126143888,945244,14169
T-Series,Kaun Nachdi (Video) | Sonu Ke Titu Ki Sweety | Guru Randhawa | Neeti Mohan,2018-03-01T07:30:01Z,PT2M35S,125976083,568931,9754
T-Series,"Marjaavaan: Thodi Jagah Video | Riteish D, Sidharth M, Tara S | Arijit Singh | Tanishk Bagchi",2019-10-18T07:30:22Z,PT3M14S,125366317,1327811,31141
T-Series,Tu Jo Mila Raabta | Shirley Setia Jubin Nautiyal | T-Series Mixtape | Bhushan Kumar Ahmed K Abhijit,2017-06-26T08:31:34Z,PT5M15S,125114163,1118826,21779
T-Series,"Tum Se Hi Lyrcial | Jab We Met | Kareena Kapoor, Shahid Kapoor | Mohit Chauhan | Pritam",2020-04-24T09:30:00Z,PT5M39S,124124535,650155,10640
T-Series,"Humraah Full Song | Malang | Aditya R K, Disha P Anil K Kunal K | Sachet T | Mohit S | Fusion P",2020-02-15T09:35:23Z,PT5M,123682391,703885,12526
T-Series,"Atrangi Re: Rait Zara Si Full Video |@ARRahman|Akshay, Dhanush,Sara,Arijit, Shashaa | Bhushan K",2021-12-27T07:30:00Z,PT5M5S,123318423,949844,12647
T-Series,"Full Video:Ankhiyon Se Goli Mare | Pati Patni Aur Woh | Kartik A, Bhumi P, Ananya P |Mika S, Tulsi K",2019-12-16T06:51:19Z,PT3M11S,122029069,564612,8763
T-Series,"Meri Zindagi Hai Tu Full Video | Satyameva Jayate 2 | John A, Divya K | Rochak ft Jubin, Neeti",2021-12-15T09:30:16Z,PT4M56S,121885625,820072,11446
T-Series,"''Tujhe Bhula Diya"" (Full Song) Anjaana Anjaani | Ranbir Kapoor, Priyanka Chopra",2011-03-18T08:25:33Z,PT4M19S,120939167,1309059,22792
T-Series,"Haseeno Ka Deewana Full Video Song | Kaabil | Hrithik Roshan, Urvashi Rautela | Raftaar & Payal Dev",2017-02-15T06:30:00Z,PT3M45S,120581933,614288,12135
T-Series,"Hanuman Chalisa | Hanuman Da Damdaar | Sneha Pandit,Taher Shabbir",2017-05-02T05:38:27Z,PT4M6S,118913913,626146,0
T-Series,"Chitta (Full Video) | Shiddat | Sunny Kaushal, Radhika Madan, Mohit R ,Diana P | Manan Bhardwaj",2021-10-17T13:30:05Z,PT4M,117910794,989146,11869
T-Series,O Jaana (Full Song) Film - Tere Naam,2011-05-24T23:13:22Z,PT4M39S,117643944,499762,14108
T-Series,SANJU: Main Badhiya Tu Bhi Badhiya Full Video Song | Ranbir Kapoor | Sonam Kapoor,2018-07-28T05:30:02Z,PT4M39S,116497656,679118,12625
T-Series,Zindagi Kuch Toh Bata (Reprise) Full Song with LYRICS Pritam | Salman Khan | Bajrangi Bhaijaan,2015-07-22T07:55:56Z,PT4M19S,116243940,1171627,16564
T-Series,"""Make Some Noise For Desi Boyz"" Title Song | Desi Boyz | Akshay Kumar, John Abraham Kumaar",2012-01-03T07:14:47Z,PT4M6S,116247944,794492,10743
T-Series,"Oh Ho Ho Ho (Remix) Lyrical Video | Irrfan Khan ,Saba Qamar | Sukhbir, Ikka",2017-05-19T11:45:16Z,PT4M5S,114956334,615292,7175
T-Series,"Baarish Yaariyan Full Video Song (Official) | Himansh Kohli, Rakul Preet | Divya Khosla Kumar",2014-01-20T06:53:30Z,PT3M49S,114526959,1085428,22535
T-Series,"Full Video: Bimar Dil | Pagalpanti | Urvashi,John,Arshad,Ileana, Pulkit| Asees K, Jubin N, Tanishk B",2019-12-03T04:30:02Z,PT4M19S,113904472,879316,10447
T-Series,"Chogada Video Song | Loveyatri | Aayush Sharma | Warina Hussain | Darshan Raval, Lijo-DJ Chetas",2018-08-14T05:30:20Z,PT2M34S,113484228,781726,26997
T-Series,Main Ishq Uska [Full Song] Vaada,2011-05-30T13:22:50Z,PT4M18S,113196839,384132,8027
T-Series,"Ilahi Full Video Song | Yeh Jawaani Hai Deewani | Ranbir Kapoor, Deepika Padukone | Pritam",2013-06-07T03:30:30Z,PT3M24S,112284735,692941,9106
T-Series,"Jhaanjar (Full Video) Honeymoon (ਹਨੀਮੂਨ) | B Praak, Jaani | Gippy Grewal, Jasmin Bhasin | Bhushan K",2022-10-29T11:30:01Z,PT4M9S,111818100,711696,6242
T-Series,"LYRICAL: DIL JAANIYE | Khandaani Shafakhana | Sonakshi S, Priyansh | Jubin N ,Tulsi Kumar,Payal Dev",2019-07-22T13:14:02Z,PT5M2S,111640141,730296,10114
T-Series,"Rozana Full Video Song | Naam Shabana | Akshay Kumar, Taapsee Pannu, Taher Shabbir I Shreya, Rochak",2017-05-02T12:30:00Z,PT4M30S,110637682,810586,13000
T-Series,Jubin Nautiyal: Meri Maa Ke Barabar Koi Nahi | Payal Dev | Manoj Muntashir | Lovesh N |Bhushan Kumar,2021-10-05T02:30:08Z,PT5M28S,110452730,2001965,49028
T-Series,"LYRICAL: Love Mera Hit Hit | Billu | Shahrukh Khan, Deepika Padukone | Neeraj Shridhar, Tulsi Kumar",2019-06-16T11:00:02Z,PT5M7S,109925646,533168,9410
T-Series,"Jubin Nautiyal: Mere Ghar Ram Aaye Hain | Dipika C | Manoj Muntashir, Payal Dev, Lovesh N |Bhushan K",2022-10-20T03:30:08Z,PT5M9S,109644233,1787771,49732
T-Series,"Lyrical: Khud Ko Tere Paas | 1920 Evil Returns | Aftab Shivdasani, Tia Bajpai",2018-12-17T12:30:00Z,PT5M27S,109323178,747652,15208
T-Series,"Bewafa Tera Muskurana Song | Meet Bros Ft. Jubin Nautiyal |Himansh K,Akanksha P|Rashmi V Bhushan K",2021-08-09T05:31:05Z,PT5M46S,109348898,1160237,30478
T-Series,"Lyrical: Chashni Song | Bharat | Salman Khan, Katrina Kaif |Vishal & Shekhar ft. Abhijeet Srivastava",2019-05-06T13:00:12Z,PT4M46S,107434308,650639,11477
T-Series,Lift Teri Bandh Hai Song | Judwaa 2 | Varun | Jacqueline | Taapsee | David Dhawan | Anu Malik,2017-09-07T08:30:47Z,PT2M13S,106909371,403354,16518
T-Series,"Full Video: Aithey Aa | Bharat | Salman Khan,Katrina Kaif |Vishal & Shekhar ft. Akasa, Neeti, Kamaal",2019-06-13T12:32:59Z,PT3M40S,105605824,532539,8585
T-Series,"DIL CHEEZ TUJHE DEDI Full Video Song | AIRLIFT | Akshay Kumar | Ankit Tiwari, Arijit Singh",2016-02-05T05:57:27Z,PT3M15S,105376654,875114,10920
T-Series,Har Funn Maula (Video Song) Koi Jaane Na | Aamir Khan | Elli A | Vishal D Zara K Tanishk B Amitabh B,2021-03-10T05:29:56Z,PT3M17S,105404105,1275186,42877
T-Series,"Laung Da Lashkara (Official full song) ""Patiala House"" | Feat. Akshay Kumar",2011-09-19T10:50:48Z,PT4M34S,105374967,787940,12236
T-Series,"SAAHO Trailer | Prabhas, Shraddha Kapoor, Neil Nitin Mukesh | Bhushan Kumar | Sujeeth | Vamsi Pramod",2019-08-10T13:00:17Z,PT2M48S,104829162,1293003,51707
T-Series,"Full Video: Koi Aaye Na Rabba | DAAKA | Gippy Grewal, Zareen Khan | Rochak Feat. B Praak | Kumaar",2019-12-07T10:36:56Z,PT4M,104519728,1105759,21017
T-Series,"""Ooh La La Tu Hai Meri Fantasy Full Song"" | ""The Dirty Picture"" | Vidya Balan",2011-12-22T13:24:13Z,PT3M55S,103077017,526619,9371
T-Series,"Tenu Lehenga Song: Satyameva Jayate 2 | John A, Divya K |Tanishk B, Zahrah SK, Jass M|In Cinemas Now",2021-11-05T05:30:13Z,PT3M40S,102392355,947164,19251
T-Series,"Full Song: Pehla Pyaar | Kabir Singh | Shahid Kapoor, Kiara Advani | Armaan Malik | Vishal Mishra",2019-07-06T05:53:47Z,PT4M33S,101103817,826490,10682
T-Series,"Sooryavanshi: Mere Yaaraa Song | Akshay Kumar, Katrina Kaif, Rohit Shetty, Arijit S Neeti | JAM8 KAG",2021-10-27T05:30:13Z,PT2M54S,99528850,1181482,31586
T-Series,"""Senorita Zindagi Na Milegi Dobara"" Full HD Video Song | Farhan Akhtar, Hrithik Roshan, Abhay Deol",2012-09-22T13:48:30Z,PT3M52S,98737728,560577,7015
T-Series,"RAAZ AANKHEIN TERI Full Song | Raaz Reboot |Arijit Singh |Emraan Hashmi,Kriti Kharbanda,Gaurav Arora",2016-09-26T13:03:44Z,PT4M51S,98110419,663051,12645
T-Series,"LUDO: Aabaad Barbaad (Full VIdeo) Abhishek B, Aditya K, Rajkummar R, Sanya, Fatima | Arijit, Pritam",2020-11-21T08:00:13Z,PT5M23S,97462885,536643,6256
T-Series,"Tulsi Kumar: Ik Yaad Purani Song Feat. Khushali Kumar | New Hindi Song | Jashan Singh, Shaarib Toshi",2017-10-27T05:32:10Z,PT5M1S,97445955,703048,31253
T-Series,Full Video: Aa Toh Sahii Song | Judwaa 2 | Varun | Jacqueline | Taapsee | Meet Bros | Neha Kakkar,2017-10-12T13:06:54Z,PT3M36S,96979748,478998,11811
T-Series,"Aashiqui Aa Gayi (Full Video) Radhe Shyam | Prabhas, Pooja Hegde | Mithoon, Arijit Singh | Bhushan K",2022-03-22T12:30:11Z,PT4M16S,96087960,843614,10879
T-Series,Full Video: Jimikki Ponnu (Tamil) Varisu | Thalapathy Vijay | Thaman S | Vamshi Paidipally,2023-02-12T04:30:05Z,PT3M56S,95791457,661279,8892
T-Series,"Dil Lauta Do (Lyrical) | Jubin Nautiyal, Payal Dev | Sunny K, Saiyami K | Kunaal V | Navjit B",2021-08-16T07:00:01Z,PT5M21S,94923237,523240,7334
T-Series,"Shiddat Title Track (Full Video) |Sunny Kaushal,Radhika Madan, Mohit Raina, Diana P | Manan Bhardwaj",2021-10-15T08:30:05Z,PT4M4S,94671371,1025833,11931
T-Series,"Full Video: Masakali | Delhi 6 | Abhishek Bachchan, Sonam Kapoor | A.R. Rahman |  Mohit Chauhan",2011-04-20T13:08:01Z,PT3M58S,92595242,958675,29112
T-Series,"Atrangi Re: Chaka Chak |@ARRahman| Akshay K, Sara A K, Dhanush, Shreya,Irshad,Aanand, Bhushan K",2021-11-29T04:30:09Z,PT2M12S,92122426,814183,14906
T-Series,"'Tu Chale' FULL VIDEO Song | '|' | Shankar, Chiyaan Vikram | Arijit Singh | A.R Rahman",2015-02-28T11:59:08Z,PT4M52S,90523937,811323,16887
T-Series,"Full Video: Tum Se Hi | Jab We Met | Kareena Kapoor, Shahid Kapoor | Mohit Chauhan | Pritam",2011-05-30T05:39:37Z,PT4M18S,89734908,816859,15323
T-Series,"Mere Liye Tum Kaafi Ho Song | Shubh Mangal Zyada Saavdhan | Ayushman Khurana,Jeetu | Tanishk - Vayu",2020-02-04T05:34:28Z,PT2M5S,89060940,1054449,14207
T-Series,Padmaavat: Ek Dil Ek Jaan Video Song | Deepika Padukone | Shahid Kapoor | Sanjay Leela Bhansali,2017-11-11T06:14:19Z,PT2M26S,88838779,586309,15903
T-Series,Unke Nashe Mein (Full Song) | Shoot Out At Lokhandwala,2011-05-24T19:18:49Z,PT4M48S,88808266,362278,5108
T-Series,"Chogada Full Video Song | Loveyatri | Aayush Sharma | Warina Hussain | Darshan Raval, Lijo-DJ Chetas",2018-10-25T08:28:59Z,PT4M35S,88309737,564318,13113
T-Series,"Lyrical: Le Le Mazaa Le | Wanted | Salman Khan, Ayesha Takia | Sajid -Wajid",2020-04-12T11:42:28Z,PT4M32S,88208014,418282,4446
T-Series,"LYRICAL: Chal Ghar Chalen | Malang | Aditya R K, Disha P | Mithoon ft. Arijit Singh, Sayeed Quadri",2020-01-19T06:30:00Z,PT5M58S,87361495,682992,11582
T-Series,Ik Vaari Aa | Raabta | Sushant Singh Rajput & Kriti Sanon | Pritam Arijit Singh Amitabh Bhattacharya,2017-04-21T07:37:10Z,PT2M40S,86269298,297007,7643
T-Series,"""Ambarsariya Fukrey"" Song By Sona Mohapatra | Pulkit Samrat, Priya Anand",2013-05-22T11:47:35Z,PT2M29S,86261909,676453,8493
T-Series,I'll Be Waiting (Kabhi Jo Baadal) Arjun Feat.Arijit Singh | Full Video Song (HD),2014-04-23T10:19:10Z,PT4M24S,86002841,756400,13333
T-Series,"ZERO: Mere Naam Tu Full Song | Shah Rukh Khan, Anushka Sharma, Katrina Kaif | Ajay-Atul |T-Series",2019-01-08T12:30:03Z,PT5M37S,86034538,810321,22070
T-Series,"Tinku Jiya Lyrical Video | Yamla Pagla Deewana | Dharmendra, Bobby Deol",2018-10-09T10:53:56Z,PT3M7S,85550094,547569,5417
T-Series,"Titli Chennai Express Full Video Song | Shahrukh Khan, Deepika Padukone",2013-09-30T09:42:26Z,PT3M54S,85512761,651041,10400
T-Series,"Yaariyan Love Me Thoda Aur (Full Video) |Arijit Singh |Himansh K, Rakul P|Pritam |Divya Khosla Kumar",2014-01-22T08:30:01Z,PT4M34S,85503630,863163,13137
T-Series,"Patakha Guddi Highway Full Video Song (Official) || A.R Rahman | Alia Bhatt, Randeep Hooda",2014-04-03T08:32:42Z,PT4M9S,85494344,536473,8597
T-Series,'Bhar Do Jholi Meri' FULL VIDEO Song - Adnan Sami | Bajrangi Bhaijaan | Salman Khan Pritam,2015-08-26T12:57:34Z,PT6M45S,85249738,881534,22834
T-Series,"'AGAR TUM SAATH HO' Full VIDEO song | Tamasha | Ranbir Kapoor, Deepika Padukone | T-Series",2015-12-09T09:22:59Z,PT3M12S,85090350,1035753,14487
T-Series,Where is Pushpa? | Pushpa 2 - The Rule 🔥 | Hindi | Allu Arjun | Sukumar | Rashmika | Fahadh Faasil,2023-04-07T10:34:58Z,PT3M15S,84705446,2673865,68840
T-Series,"Kuch Baatein Song | Payal Dev, Jubin Nautiyal | Kunaal Vermaa | Ashish Panda | Gurmeet C, Bhushan K",2022-03-10T05:30:11Z,PT4M59S,84729080,1053090,23103
T-Series,Luck Di Kasam Video | Ramji Gulati | Avneet Kaur | Siddharth Nigam | Vikram Nagi |  Mack | T-Series,2020-03-13T05:31:07Z,PT3M5S,83956735,1165981,101191
T-Series,"Bhool Bhulaiyaa 2 (Trailer) Kartik A, Kiara A, Tabu | Anees B, Bhushan K, Murad K, Anjum K, Pritam",2022-04-26T07:30:13Z,PT3M12S,83104502,1816863,83207
T-Series,Sau Tarah Ke Full Video Song | Dishoom | John Abraham | Varun Dhawan | Jacqueline Fernandez| Pritam,2016-08-15T08:30:01Z,PT3M57S,82399218,461181,6493
T-Series,"Manike (Full Video): Thank God | Nora,Sidharth| Tanishk,Yohani,Jubin,Surya R |Rashmi Virag|Bhushan K",2022-10-30T05:30:10Z,PT3M59S,81827556,459952,5409
T-Series,Full Video: Sanu Ek Pal Chain Song | Raid | Ajay Devgn | Ileana D'Cruz | Raid In Cinemas Now,2018-03-20T14:30:02Z,PT3M28S,81667341,363952,5915
T-Series,"Jubin Nautiyal: Shri Krishna Govind Hare Murari | Raaj Aashoo, Murali A | Bhushan Kumar | T-Series",2020-08-07T03:32:30Z,PT2M35S,80108750,943948,22904
T-Series,"Lyrical: Jag Soona Soona Lage | Om Shanti Om | Shahrukh Khan, Deepika Padukon",2019-09-02T10:30:01Z,PT5M51S,79708059,745338,17525
T-Series,"Full Video: Guzarish | Ghajini | Aamir Khan, Asin | A.R. Rahman | Javed Ali, Sonu Nigam",2011-04-20T13:50:02Z,PT5M7S,79598991,833529,25231
T-Series,"Shaamat (Full Video) - Ek Villain Returns | John, Disha, Arjun, Tara | Ankit, Prince, Mohit, Ektaa K",2022-08-06T11:30:21Z,PT5M32S,79169394,540416,6235
T-Series,"Street Dancer 3D (Trailer) Varun D, Shraddha K,Prabhudeva, Nora F | Remo D | Bhushan K|24th Jan 2020",2019-12-18T07:32:14Z,PT2M52S,78941197,1026361,32825
T-Series,"TERI YAAD (REPRISE) Full Video Song | TERAA SURROOR | Himesh Reshammiya, Farah Karimaee | T-Series",2016-03-21T08:27:25Z,PT4M18S,78757980,383914,8843
T-Series,"Meri Aashiqui Ab Tum Hi Ho Female Full Video Song Aashiqui 2 | Aditya Roy Kapur, Shraddha Kapoor",2013-05-28T09:30:49Z,PT2M23S,78561177,632623,13193
T-Series,"Tera Naam Video | Tulsi Kumar, Darshan Raval | Manan Bhardwaj | Navjit Buttar | Bhushan Kumar",2021-10-05T05:30:11Z,PT4M24S,78293945,1188870,68988
T-Series,"Oh Ho Ho Ho (Remix) Full Video Song | Irrfan Khan  | Sukhbir, Ikka",2017-06-03T16:30:00Z,PT2M32S,78092868,339696,3657
T-Series,BHARAT | Official Trailer | Salman Khan | Katrina Kaif | Movie Releasing On 5 June 2019,2019-04-22T08:30:00Z,PT3M12S,77890595,1296719,88990
T-Series,Mere Baba Song: Jubin Nautiyal | Payal Dev | Manoj Muntashir | Kashan Shahid | Bhushan K,2022-02-26T03:30:10Z,PT5M8S,77382573,1210253,25627
T-Series,"Lyrical: Aaoge Jab Tum | Jab We Met | Kareena  Kapoor, Shahid Kapoor | Ustad Rashid Khan",2020-05-10T07:05:28Z,PT6M15S,76406338,490589,12961
T-Series,"Adayein Bhi Hain- Mere Mehboob Mein Full Video | Dil Hai Ke Manta Nahin | Aamir Khan, Pooja Bhatt",2011-04-20T10:49:27Z,PT5M17S,76068205,355559,11393
T-Series,"Malang: Chal Ghar Chalen | Aditya Roy Kapur, Disha Patani | Mithoon ft. Arijit Singh, Sayeed Quadri",2020-01-10T06:31:36Z,PT3M7S,75342097,897479,17479
T-Series,"ARIJIT SINGH VERSION: Bekhayali Full Song | Kabir Singh | Shahid K,Kiara A | Sandeep Reddy V| Irshad",2019-07-06T12:58:05Z,PT5M54S,75107969,626163,10836
T-Series,"Kabir Singh : Kaise Hua Song | Shahid K, Kiara A, Sandeep V | Vishal Mishra, Manoj Muntashir",2019-06-13T10:34:11Z,PT2M48S,73370377,821015,13132
T-Series,"Raabta Title Song (Full Video) | Deepika Padukone, Sushant Singh Rajput, Kriti Sanon | Pritam, Jam 8",2017-06-15T13:30:40Z,PT3M35S,73318548,556506,10468
T-Series,"'Billo Rani' LYRICAL | Dhan Dhana Dhan Goal |John Abraham | Pritam | Anand Raaj Anand, Richa Sharma",2020-05-27T15:52:47Z,PT5M51S,73350755,493398,5795
T-Series,"Full Song:  DIL JAANIYE | Khandaani Shafakhana |Sonakshi S, Priyansh |Jubin N ,Tulsi Kumar,Payal Dev",2019-08-13T12:34:06Z,PT4M40S,73178233,508662,6437
T-Series,"Rim Jhim (Lyrical) | Jubin Nautiyal | Ami Mishra | Parth S, Diksha S | Kunaal V | Ashish P",2021-10-14T07:26:32Z,PT4M7S,72893650,327368,4892
T-Series,"Aaj Ro Len De Lyrical | 1920 LONDON | Sharman Joshi, Meera Chopra, Shaarib and Toshi",2020-07-02T14:00:04Z,PT5M,72662126,565760,10043
T-Series,Maa (Song) | Taare Zameen Par | Shankar Mahadevan,2011-05-24T20:39:41Z,PT4M46S,71784237,1060300,38345
T-Series,LYRICAL: Guzarish  | Ghajini feat. Aamir Khan | Asin | Love Song | T-Series,2019-03-14T13:00:04Z,PT5M48S,71026983,354208,8527
T-Series,"Mast Magan FULL Video Song | 2 States | Arijit Singh | Arjun Kapoor, Alia Bhatt",2014-05-16T06:13:37Z,PT3M44S,70800184,742453,10564
T-Series,"Lyrical Video: Saathiya | Singham | Ajay Devgan, Kajal Aggarwal",2018-11-06T11:30:16Z,PT5M31S,70786807,434141,4070
T-Series,Thoda Aur Video Song I T-Series Acoustics | Neha Kakkar⁠⁠⁠⁠ | T-Series,2017-10-07T09:37:22Z,PT3M7S,70290450,600400,21968
T-Series,"Lyrical: Labon Ko | Bhool Bhulaiyaa | Pritam | K.K.| Akshay Kumar, Shiney Ahuja, Vidya Balan",2020-03-29T08:30:00Z,PT5M36S,70031232,621541,12827
T-Series,Character Dheela With Lyrics | Ready I Salman Khan I Zarine Khan | Pritam,2018-11-22T12:30:01Z,PT4M6S,67697410,341200,4427
T-Series,"Full Song: Tujhe Kitna Chahein Aur (Film Version) | Kabir Singh | Shahid K, Kiara A | Mithoon |Jubin",2019-07-09T12:20:34Z,PT4M23S,66535791,622996,11245
T-Series,Full Video: Lo Safar Song | Baaghi 2 | Tiger Shroff | Disha P | Mithoon | Jubin N | Ahmed K |Sajid N,2018-04-03T11:29:32Z,PT2M37S,66187438,487372,13227
T-Series,"Lyrical: TERI YAAD (REPRISE)  | TERAA SURROOR | Himesh Reshammiya, Farah Karimaee | T-Series",2020-08-24T13:30:02Z,PT5M23S,66100532,274526,4535
